iteration,timesteps,iteration_progress,opponent_index,opponent,probability,pool_size,uniform_probability
3,380000,0.19,0,Scr,0.2,3,0.3333333333333333
3,380000,0.19,1,H1,0.27455309509855613,3,0.3333333333333333
3,380000,0.19,2,H2,0.525446904901444,3,0.3333333333333333
3,390000,0.195,0,Scr,0.2,3,0.3333333333333333
3,390000,0.195,1,H1,0.2604461977548877,3,0.3333333333333333
3,390000,0.195,2,H2,0.5395538022451123,3,0.3333333333333333
3,400000,0.2,0,Scr,0.2,3,0.3333333333333333
3,400000,0.2,1,H1,0.261118191100624,3,0.3333333333333333
3,400000,0.2,2,H2,0.538881808899376,3,0.3333333333333333
3,410000,0.205,0,Scr,0.2,3,0.3333333333333333
3,410000,0.205,1,H1,0.26049738089452523,3,0.3333333333333333
3,410000,0.205,2,H2,0.5395026191054748,3,0.3333333333333333
3,420000,0.21,0,Scr,0.2,3,0.3333333333333333
3,420000,0.21,1,H1,0.2717237322250416,3,0.3333333333333333
3,420000,0.21,2,H2,0.5282762677749585,3,0.3333333333333333
3,430000,0.215,0,Scr,0.2,3,0.3333333333333333
3,430000,0.215,1,H1,0.2766610102025852,3,0.3333333333333333
3,430000,0.215,2,H2,0.5233389897974149,3,0.3333333333333333
3,440000,0.22,0,Scr,0.2,3,0.3333333333333333
3,440000,0.22,1,H1,0.27244389694628784,3,0.3333333333333333
3,440000,0.22,2,H2,0.5275561030537121,3,0.3333333333333333
3,450000,0.225,0,Scr,0.2,3,0.3333333333333333
3,450000,0.225,1,H1,0.26409816691284715,3,0.3333333333333333
3,450000,0.225,2,H2,0.5359018330871529,3,0.3333333333333333
3,460000,0.23,0,Scr,0.2,3,0.3333333333333333
3,460000,0.23,1,H1,0.26461285765282594,3,0.3333333333333333
3,460000,0.23,2,H2,0.535387142347174,3,0.3333333333333333
3,470000,0.235,0,Scr,0.2,3,0.3333333333333333
3,470000,0.235,1,H1,0.26107742959063934,3,0.3333333333333333
3,470000,0.235,2,H2,0.5389225704093606,3,0.3333333333333333
3,480000,0.24,0,Scr,0.2,3,0.3333333333333333
3,480000,0.24,1,H1,0.2770931634393736,3,0.3333333333333333
3,480000,0.24,2,H2,0.5229068365606264,3,0.3333333333333333
3,490000,0.245,0,Scr,0.2,3,0.3333333333333333
3,490000,0.245,1,H1,0.2626308960991181,3,0.3333333333333333
3,490000,0.245,2,H2,0.5373691039008819,3,0.3333333333333333
3,500000,0.25,0,Scr,0.2,3,0.3333333333333333
3,500000,0.25,1,H1,0.27158103153831825,3,0.3333333333333333
3,500000,0.25,2,H2,0.5284189684616818,3,0.3333333333333333
3,510000,0.255,0,Scr,0.2,3,0.3333333333333333
3,510000,0.255,1,H1,0.27680093682118795,3,0.3333333333333333
3,510000,0.255,2,H2,0.5231990631788122,3,0.3333333333333333
3,520000,0.26,0,Scr,0.2,3,0.3333333333333333
3,520000,0.26,1,H1,0.2726554292933429,3,0.3333333333333333
3,520000,0.26,2,H2,0.5273445707066572,3,0.3333333333333333
3,530000,0.265,0,Scr,0.2,3,0.3333333333333333
3,530000,0.265,1,H1,0.2776355041668033,3,0.3333333333333333
3,530000,0.265,2,H2,0.5223644958331967,3,0.3333333333333333
3,540000,0.27,0,Scr,0.2,3,0.3333333333333333
3,540000,0.27,1,H1,0.26438828785456936,3,0.3333333333333333
3,540000,0.27,2,H2,0.5356117121454307,3,0.3333333333333333
3,550000,0.275,0,Scr,0.2,3,0.3333333333333333
3,550000,0.275,1,H1,0.2768640780854308,3,0.3333333333333333
3,550000,0.275,2,H2,0.5231359219145693,3,0.3333333333333333
3,560000,0.28,0,Scr,0.19999999999999996,3,0.3333333333333333
3,560000,0.28,1,H1,0.2727106288207581,3,0.3333333333333333
3,560000,0.28,2,H2,0.5272893711792419,3,0.3333333333333333
3,570000,0.285,0,Scr,0.2,3,0.3333333333333333
3,570000,0.285,1,H1,0.2731999424765456,3,0.3333333333333333
3,570000,0.285,2,H2,0.5268000575234545,3,0.3333333333333333
3,580000,0.29,0,Scr,0.2,3,0.3333333333333333
3,580000,0.29,1,H1,0.2662044438896262,3,0.3333333333333333
3,580000,0.29,2,H2,0.5337955561103739,3,0.3333333333333333
3,590000,0.295,0,Scr,0.19999999999999996,3,0.3333333333333333
3,590000,0.295,1,H1,0.27688263992921286,3,0.3333333333333333
3,590000,0.295,2,H2,0.5231173600707871,3,0.3333333333333333
3,600000,0.3,0,Scr,0.2,3,0.3333333333333333
3,600000,0.3,1,H1,0.26829743440635856,3,0.3333333333333333
3,600000,0.3,2,H2,0.5317025655936415,3,0.3333333333333333
3,610000,0.305,0,Scr,0.2,3,0.3333333333333333
3,610000,0.305,1,H1,0.27595666083921305,3,0.3333333333333333
3,610000,0.305,2,H2,0.5240433391607869,3,0.3333333333333333
3,620000,0.31,0,Scr,0.2,3,0.3333333333333333
3,620000,0.31,1,H1,0.27653652085765396,3,0.3333333333333333
3,620000,0.31,2,H2,0.5234634791423461,3,0.3333333333333333
3,630000,0.315,0,Scr,0.2,3,0.3333333333333333
3,630000,0.315,1,H1,0.2629886349697718,3,0.3333333333333333
3,630000,0.315,2,H2,0.5370113650302283,3,0.3333333333333333
3,640000,0.32,0,Scr,0.2,3,0.3333333333333333
3,640000,0.32,1,H1,0.2753019247600243,3,0.3333333333333333
3,640000,0.32,2,H2,0.5246980752399758,3,0.3333333333333333
3,650000,0.325,0,Scr,0.2,3,0.3333333333333333
3,650000,0.325,1,H1,0.2643321405413284,3,0.3333333333333333
3,650000,0.325,2,H2,0.5356678594586717,3,0.3333333333333333
3,660000,0.33,0,Scr,0.2,3,0.3333333333333333
3,660000,0.33,1,H1,0.2643890114312747,3,0.3333333333333333
3,660000,0.33,2,H2,0.5356109885687254,3,0.3333333333333333
3,670000,0.335,0,Scr,0.2,3,0.3333333333333333
3,670000,0.335,1,H1,0.277650936043449,3,0.3333333333333333
3,670000,0.335,2,H2,0.5223490639565511,3,0.3333333333333333
3,680000,0.34,0,Scr,0.2,3,0.3333333333333333
3,680000,0.34,1,H1,0.2661458668686872,3,0.3333333333333333
3,680000,0.34,2,H2,0.5338541331313129,3,0.3333333333333333
3,690000,0.345,0,Scr,0.2,3,0.3333333333333333
3,690000,0.345,1,H1,0.276554050474954,3,0.3333333333333333
3,690000,0.345,2,H2,0.523445949525046,3,0.3333333333333333
3,700000,0.35,0,Scr,0.2,3,0.3333333333333333
3,700000,0.35,1,H1,0.26841089493740283,3,0.3333333333333333
3,700000,0.35,2,H2,0.5315891050625972,3,0.3333333333333333
3,710000,0.355,0,Scr,0.2,3,0.3333333333333333
3,710000,0.355,1,H1,0.2681015096245824,3,0.3333333333333333
3,710000,0.355,2,H2,0.5318984903754176,3,0.3333333333333333
3,720000,0.36,0,Scr,0.2,3,0.3333333333333333
3,720000,0.36,1,H1,0.26812505157887645,3,0.3333333333333333
3,720000,0.36,2,H2,0.5318749484211236,3,0.3333333333333333
3,730000,0.365,0,Scr,0.2,3,0.3333333333333333
3,730000,0.365,1,H1,0.2688177568760018,3,0.3333333333333333
3,730000,0.365,2,H2,0.5311822431239983,3,0.3333333333333333
3,740000,0.37,0,Scr,0.2,3,0.3333333333333333
3,740000,0.37,1,H1,0.2669546867260387,3,0.3333333333333333
3,740000,0.37,2,H2,0.5330453132739613,3,0.3333333333333333
3,750000,0.375,0,Scr,0.2,3,0.3333333333333333
3,750000,0.375,1,H1,0.2806358160635707,3,0.3333333333333333
3,750000,0.375,2,H2,0.5193641839364294,3,0.3333333333333333
3,760000,0.38,0,Scr,0.2,3,0.3333333333333333
3,760000,0.38,1,H1,0.2685429122749616,3,0.3333333333333333
3,760000,0.38,2,H2,0.5314570877250385,3,0.3333333333333333
3,770000,0.385,0,Scr,0.2,3,0.3333333333333333
3,770000,0.385,1,H1,0.2670865312186503,3,0.3333333333333333
3,770000,0.385,2,H2,0.5329134687813497,3,0.3333333333333333
3,780000,0.39,0,Scr,0.2,3,0.3333333333333333
3,780000,0.39,1,H1,0.2765780825477573,3,0.3333333333333333
3,780000,0.39,2,H2,0.5234219174522428,3,0.3333333333333333
3,790000,0.395,0,Scr,0.2,3,0.3333333333333333
3,790000,0.395,1,H1,0.27693810060737767,3,0.3333333333333333
3,790000,0.395,2,H2,0.5230618993926224,3,0.3333333333333333
3,800000,0.4,0,Scr,0.2,3,0.3333333333333333
3,800000,0.4,1,H1,0.27693793530495875,3,0.3333333333333333
3,800000,0.4,2,H2,0.5230620646950412,3,0.3333333333333333
3,810000,0.405,0,Scr,0.2,3,0.3333333333333333
3,810000,0.405,1,H1,0.2687345920115651,3,0.3333333333333333
3,810000,0.405,2,H2,0.5312654079884349,3,0.3333333333333333
3,820000,0.41,0,Scr,0.2,3,0.3333333333333333
3,820000,0.41,1,H1,0.27775195311712564,3,0.3333333333333333
3,820000,0.41,2,H2,0.5222480468828744,3,0.3333333333333333
3,830000,0.415,0,Scr,0.2,3,0.3333333333333333
3,830000,0.415,1,H1,0.2782724299018676,3,0.3333333333333333
3,830000,0.415,2,H2,0.5217275700981324,3,0.3333333333333333
3,840000,0.42,0,Scr,0.2,3,0.3333333333333333
3,840000,0.42,1,H1,0.2776261107540349,3,0.3333333333333333
3,840000,0.42,2,H2,0.5223738892459652,3,0.3333333333333333
3,850000,0.425,0,Scr,0.19999999999999996,3,0.3333333333333333
3,850000,0.425,1,H1,0.2712145598612116,3,0.3333333333333333
3,850000,0.425,2,H2,0.5287854401387884,3,0.3333333333333333
3,860000,0.43,0,Scr,0.2,3,0.3333333333333333
3,860000,0.43,1,H1,0.2719619554956199,3,0.3333333333333333
3,860000,0.43,2,H2,0.5280380445043801,3,0.3333333333333333
3,870000,0.435,0,Scr,0.2,3,0.3333333333333333
3,870000,0.435,1,H1,0.27737767248805945,3,0.3333333333333333
3,870000,0.435,2,H2,0.5226223275119406,3,0.3333333333333333
3,880000,0.44,0,Scr,0.2,3,0.3333333333333333
3,880000,0.44,1,H1,0.2727671086319539,3,0.3333333333333333
3,880000,0.44,2,H2,0.5272328913680461,3,0.3333333333333333
3,890000,0.445,0,Scr,0.2,3,0.3333333333333333
3,890000,0.445,1,H1,0.2781661265962236,3,0.3333333333333333
3,890000,0.445,2,H2,0.5218338734037765,3,0.3333333333333333
3,900000,0.45,0,Scr,0.2,3,0.3333333333333333
3,900000,0.45,1,H1,0.28056804755523534,3,0.3333333333333333
3,900000,0.45,2,H2,0.5194319524447647,3,0.3333333333333333
3,910000,0.455,0,Scr,0.2,3,0.3333333333333333
3,910000,0.455,1,H1,0.28007758951385425,3,0.3333333333333333
3,910000,0.455,2,H2,0.5199224104861457,3,0.3333333333333333
3,920000,0.46,0,Scr,0.2,3,0.3333333333333333
3,920000,0.46,1,H1,0.2795323290538992,3,0.3333333333333333
3,920000,0.46,2,H2,0.5204676709461008,3,0.3333333333333333
3,930000,0.465,0,Scr,0.2,3,0.3333333333333333
3,930000,0.465,1,H1,0.27960383349527146,3,0.3333333333333333
3,930000,0.465,2,H2,0.5203961665047286,3,0.3333333333333333
3,940000,0.47,0,Scr,0.19999999999999996,3,0.3333333333333333
3,940000,0.47,1,H1,0.2752537622966433,3,0.3333333333333333
3,940000,0.47,2,H2,0.5247462377033567,3,0.3333333333333333
3,950000,0.475,0,Scr,0.2,3,0.3333333333333333
3,950000,0.475,1,H1,0.27491190152753836,3,0.3333333333333333
3,950000,0.475,2,H2,0.5250880984724616,3,0.3333333333333333
3,960000,0.48,0,Scr,0.2,3,0.3333333333333333
3,960000,0.48,1,H1,0.2796266144595123,3,0.3333333333333333
3,960000,0.48,2,H2,0.5203733855404877,3,0.3333333333333333
3,970000,0.485,0,Scr,0.2,3,0.3333333333333333
3,970000,0.485,1,H1,0.27958215842006373,3,0.3333333333333333
3,970000,0.485,2,H2,0.5204178415799363,3,0.3333333333333333
3,980000,0.49,0,Scr,0.2,3,0.3333333333333333
3,980000,0.49,1,H1,0.2753079651059579,3,0.3333333333333333
3,980000,0.49,2,H2,0.5246920348940421,3,0.3333333333333333
3,990000,0.495,0,Scr,0.2,3,0.3333333333333333
3,990000,0.495,1,H1,0.27552321695079973,3,0.3333333333333333
3,990000,0.495,2,H2,0.5244767830492003,3,0.3333333333333333
3,1000000,0.5,0,Scr,0.2,3,0.3333333333333333
3,1000000,0.5,1,H1,0.2806791479574073,3,0.3333333333333333
3,1000000,0.5,2,H2,0.5193208520425928,3,0.3333333333333333
3,1010000,0.505,0,Scr,0.2,3,0.3333333333333333
3,1010000,0.505,1,H1,0.27754572402990985,3,0.3333333333333333
3,1010000,0.505,2,H2,0.5224542759700902,3,0.3333333333333333
3,1020000,0.51,0,Scr,0.2,3,0.3333333333333333
3,1020000,0.51,1,H1,0.2774934331653195,3,0.3333333333333333
3,1020000,0.51,2,H2,0.5225065668346806,3,0.3333333333333333
3,1030000,0.515,0,Scr,0.2,3,0.3333333333333333
3,1030000,0.515,1,H1,0.28183698288752285,3,0.3333333333333333
3,1030000,0.515,2,H2,0.5181630171124771,3,0.3333333333333333
3,1040000,0.52,0,Scr,0.2,3,0.3333333333333333
3,1040000,0.52,1,H1,0.2825014802242297,3,0.3333333333333333
3,1040000,0.52,2,H2,0.5174985197757703,3,0.3333333333333333
3,1050000,0.525,0,Scr,0.2,3,0.3333333333333333
3,1050000,0.525,1,H1,0.278014313336489,3,0.3333333333333333
3,1050000,0.525,2,H2,0.5219856866635111,3,0.3333333333333333
3,1060000,0.53,0,Scr,0.19999999999999996,3,0.3333333333333333
3,1060000,0.53,1,H1,0.2837550761177355,3,0.3333333333333333
3,1060000,0.53,2,H2,0.5162449238822645,3,0.3333333333333333
3,1070000,0.535,0,Scr,0.2,3,0.3333333333333333
3,1070000,0.535,1,H1,0.27815362720297754,3,0.3333333333333333
3,1070000,0.535,2,H2,0.5218463727970225,3,0.3333333333333333
3,1080000,0.54,0,Scr,0.2,3,0.3333333333333333
3,1080000,0.54,1,H1,0.27836009834641956,3,0.3333333333333333
3,1080000,0.54,2,H2,0.5216399016535805,3,0.3333333333333333
3,1090000,0.545,0,Scr,0.2,3,0.3333333333333333
3,1090000,0.545,1,H1,0.28367925953966616,3,0.3333333333333333
3,1090000,0.545,2,H2,0.5163207404603339,3,0.3333333333333333
3,1100000,0.55,0,Scr,0.2,3,0.3333333333333333
3,1100000,0.55,1,H1,0.28090231318043796,3,0.3333333333333333
3,1100000,0.55,2,H2,0.519097686819562,3,0.3333333333333333
3,1110000,0.555,0,Scr,0.2,3,0.3333333333333333
3,1110000,0.555,1,H1,0.28285788336085166,3,0.3333333333333333
3,1110000,0.555,2,H2,0.5171421166391483,3,0.3333333333333333
3,1120000,0.56,0,Scr,0.2,3,0.3333333333333333
3,1120000,0.56,1,H1,0.27962231526424347,3,0.3333333333333333
3,1120000,0.56,2,H2,0.5203776847357565,3,0.3333333333333333
3,1130000,0.565,0,Scr,0.2,3,0.3333333333333333
3,1130000,0.565,1,H1,0.283991977878392,3,0.3333333333333333
3,1130000,0.565,2,H2,0.5160080221216081,3,0.3333333333333333
3,1140000,0.57,0,Scr,0.2,3,0.3333333333333333
3,1140000,0.57,1,H1,0.27708641975308645,3,0.3333333333333333
3,1140000,0.57,2,H2,0.5229135802469136,3,0.3333333333333333
3,1150000,0.575,0,Scr,0.2,3,0.3333333333333333
3,1150000,0.575,1,H1,0.27904853506053956,3,0.3333333333333333
3,1150000,0.575,2,H2,0.5209514649394605,3,0.3333333333333333
3,1160000,0.58,0,Scr,0.2,3,0.3333333333333333
3,1160000,0.58,1,H1,0.28003521620189,3,0.3333333333333333
3,1160000,0.58,2,H2,0.5199647837981101,3,0.3333333333333333
3,1170000,0.585,0,Scr,0.2,3,0.3333333333333333
3,1170000,0.585,1,H1,0.2802338222343689,3,0.3333333333333333
3,1170000,0.585,2,H2,0.5197661777656312,3,0.3333333333333333
3,1180000,0.59,0,Scr,0.2,3,0.3333333333333333
3,1180000,0.59,1,H1,0.27831518874611516,3,0.3333333333333333
3,1180000,0.59,2,H2,0.5216848112538849,3,0.3333333333333333
3,1190000,0.595,0,Scr,0.2,3,0.3333333333333333
3,1190000,0.595,1,H1,0.2759017825408587,3,0.3333333333333333
3,1190000,0.595,2,H2,0.5240982174591413,3,0.3333333333333333
3,1200000,0.6,0,Scr,0.2,3,0.3333333333333333
3,1200000,0.6,1,H1,0.2806395503767049,3,0.3333333333333333
3,1200000,0.6,2,H2,0.5193604496232952,3,0.3333333333333333
3,1210000,0.605,0,Scr,0.2,3,0.3333333333333333
3,1210000,0.605,1,H1,0.28074332606713487,3,0.3333333333333333
3,1210000,0.605,2,H2,0.5192566739328652,3,0.3333333333333333
3,1220000,0.61,0,Scr,0.2,3,0.3333333333333333
3,1220000,0.61,1,H1,0.2766629355479328,3,0.3333333333333333
3,1220000,0.61,2,H2,0.5233370644520672,3,0.3333333333333333
3,1230000,0.615,0,Scr,0.2,3,0.3333333333333333
3,1230000,0.615,1,H1,0.2796915980389789,3,0.3333333333333333
3,1230000,0.615,2,H2,0.5203084019610211,3,0.3333333333333333
3,1240000,0.62,0,Scr,0.2,3,0.3333333333333333
3,1240000,0.62,1,H1,0.2799886772907407,3,0.3333333333333333
3,1240000,0.62,2,H2,0.5200113227092593,3,0.3333333333333333
3,1250000,0.625,0,Scr,0.2,3,0.3333333333333333
3,1250000,0.625,1,H1,0.2767992407284709,3,0.3333333333333333
3,1250000,0.625,2,H2,0.5232007592715292,3,0.3333333333333333
3,1260000,0.63,0,Scr,0.2,3,0.3333333333333333
3,1260000,0.63,1,H1,0.27646630280302403,3,0.3333333333333333
3,1260000,0.63,2,H2,0.5235336971969761,3,0.3333333333333333
3,1270000,0.635,0,Scr,0.2,3,0.3333333333333333
3,1270000,0.635,1,H1,0.2813881085723488,3,0.3333333333333333
3,1270000,0.635,2,H2,0.5186118914276513,3,0.3333333333333333
3,1280000,0.64,0,Scr,0.2,3,0.3333333333333333
3,1280000,0.64,1,H1,0.28215090849419705,3,0.3333333333333333
3,1280000,0.64,2,H2,0.517849091505803,3,0.3333333333333333
3,1290000,0.645,0,Scr,0.2,3,0.3333333333333333
3,1290000,0.645,1,H1,0.2841643731612413,3,0.3333333333333333
3,1290000,0.645,2,H2,0.5158356268387587,3,0.3333333333333333
3,1300000,0.65,0,Scr,0.2,3,0.3333333333333333
3,1300000,0.65,1,H1,0.28553749792403144,3,0.3333333333333333
3,1300000,0.65,2,H2,0.5144625020759687,3,0.3333333333333333
3,1310000,0.655,0,Scr,0.2,3,0.3333333333333333
3,1310000,0.655,1,H1,0.28454440846056206,3,0.3333333333333333
3,1310000,0.655,2,H2,0.515455591539438,3,0.3333333333333333
3,1320000,0.66,0,Scr,0.2,3,0.3333333333333333
3,1320000,0.66,1,H1,0.28019550272128335,3,0.3333333333333333
3,1320000,0.66,2,H2,0.5198044972787167,3,0.3333333333333333
3,1330000,0.665,0,Scr,0.2,3,0.3333333333333333
3,1330000,0.665,1,H1,0.28017014583929084,3,0.3333333333333333
3,1330000,0.665,2,H2,0.5198298541607093,3,0.3333333333333333
3,1340000,0.67,0,Scr,0.2,3,0.3333333333333333
3,1340000,0.67,1,H1,0.27789547385659696,3,0.3333333333333333
3,1340000,0.67,2,H2,0.5221045261434031,3,0.3333333333333333
3,1350000,0.675,0,Scr,0.2,3,0.3333333333333333
3,1350000,0.675,1,H1,0.2863440987327407,3,0.3333333333333333
3,1350000,0.675,2,H2,0.5136559012672594,3,0.3333333333333333
3,1360000,0.68,0,Scr,0.2,3,0.3333333333333333
3,1360000,0.68,1,H1,0.28663051778536797,3,0.3333333333333333
3,1360000,0.68,2,H2,0.5133694822146321,3,0.3333333333333333
3,1370000,0.685,0,Scr,0.2,3,0.3333333333333333
3,1370000,0.685,1,H1,0.2870413637681074,3,0.3333333333333333
3,1370000,0.685,2,H2,0.5129586362318926,3,0.3333333333333333
3,1380000,0.69,0,Scr,0.2,3,0.3333333333333333
3,1380000,0.69,1,H1,0.2880196268075771,3,0.3333333333333333
3,1380000,0.69,2,H2,0.511980373192423,3,0.3333333333333333
3,1390000,0.695,0,Scr,0.2,3,0.3333333333333333
3,1390000,0.695,1,H1,0.2793331045662695,3,0.3333333333333333
3,1390000,0.695,2,H2,0.5206668954337306,3,0.3333333333333333
3,1400000,0.7,0,Scr,0.2,3,0.3333333333333333
3,1400000,0.7,1,H1,0.279612964221349,3,0.3333333333333333
3,1400000,0.7,2,H2,0.520387035778651,3,0.3333333333333333
3,1410000,0.705,0,Scr,0.2,3,0.3333333333333333
3,1410000,0.705,1,H1,0.2857837673285875,3,0.3333333333333333
3,1410000,0.705,2,H2,0.5142162326714125,3,0.3333333333333333
3,1420000,0.71,0,Scr,0.2,3,0.3333333333333333
3,1420000,0.71,1,H1,0.28270566042157314,3,0.3333333333333333
3,1420000,0.71,2,H2,0.5172943395784269,3,0.3333333333333333
3,1430000,0.715,0,Scr,0.2,3,0.3333333333333333
3,1430000,0.715,1,H1,0.2878870626907725,3,0.3333333333333333
3,1430000,0.715,2,H2,0.5121129373092276,3,0.3333333333333333
3,1440000,0.72,0,Scr,0.2,3,0.3333333333333333
3,1440000,0.72,1,H1,0.2876221818820636,3,0.3333333333333333
3,1440000,0.72,2,H2,0.5123778181179364,3,0.3333333333333333
3,1450000,0.725,0,Scr,0.2,3,0.3333333333333333
3,1450000,0.725,1,H1,0.280520805052234,3,0.3333333333333333
3,1450000,0.725,2,H2,0.5194791949477661,3,0.3333333333333333
3,1460000,0.73,0,Scr,0.2,3,0.3333333333333333
3,1460000,0.73,1,H1,0.2872144704046216,3,0.3333333333333333
3,1460000,0.73,2,H2,0.5127855295953785,3,0.3333333333333333
3,1470000,0.735,0,Scr,0.2,3,0.3333333333333333
3,1470000,0.735,1,H1,0.28033631985991536,3,0.3333333333333333
3,1470000,0.735,2,H2,0.5196636801400847,3,0.3333333333333333
3,1480000,0.74,0,Scr,0.2,3,0.3333333333333333
3,1480000,0.74,1,H1,0.28703660113963436,3,0.3333333333333333
3,1480000,0.74,2,H2,0.5129633988603657,3,0.3333333333333333
3,1490000,0.745,0,Scr,0.2,3,0.3333333333333333
3,1490000,0.745,1,H1,0.2858005655568874,3,0.3333333333333333
3,1490000,0.745,2,H2,0.5141994344431127,3,0.3333333333333333
3,1500000,0.75,0,Scr,0.2,3,0.3333333333333333
3,1500000,0.75,1,H1,0.2808036220905406,3,0.3333333333333333
3,1500000,0.75,2,H2,0.5191963779094595,3,0.3333333333333333
3,1510000,0.755,0,Scr,0.2,3,0.3333333333333333
3,1510000,0.755,1,H1,0.2804337478709256,3,0.3333333333333333
3,1510000,0.755,2,H2,0.5195662521290745,3,0.3333333333333333
3,1520000,0.76,0,Scr,0.2,3,0.3333333333333333
3,1520000,0.76,1,H1,0.281177798815733,3,0.3333333333333333
3,1520000,0.76,2,H2,0.518822201184267,3,0.3333333333333333
3,1530000,0.765,0,Scr,0.2,3,0.3333333333333333
3,1530000,0.765,1,H1,0.2805384856833955,3,0.3333333333333333
3,1530000,0.765,2,H2,0.5194615143166045,3,0.3333333333333333
3,1540000,0.77,0,Scr,0.2,3,0.3333333333333333
3,1540000,0.77,1,H1,0.28209886266243545,3,0.3333333333333333
3,1540000,0.77,2,H2,0.5179011373375646,3,0.3333333333333333
3,1550000,0.775,0,Scr,0.2,3,0.3333333333333333
3,1550000,0.775,1,H1,0.2825094915981243,3,0.3333333333333333
3,1550000,0.775,2,H2,0.5174905084018757,3,0.3333333333333333
3,1560000,0.78,0,Scr,0.2,3,0.3333333333333333
3,1560000,0.78,1,H1,0.2831742557171233,3,0.3333333333333333
3,1560000,0.78,2,H2,0.5168257442828768,3,0.3333333333333333
3,1570000,0.785,0,Scr,0.2,3,0.3333333333333333
3,1570000,0.785,1,H1,0.28687036268952487,3,0.3333333333333333
3,1570000,0.785,2,H2,0.5131296373104751,3,0.3333333333333333
3,1580000,0.79,0,Scr,0.2,3,0.3333333333333333
3,1580000,0.79,1,H1,0.28052312078916514,3,0.3333333333333333
3,1580000,0.79,2,H2,0.519476879210835,3,0.3333333333333333
3,1590000,0.795,0,Scr,0.2,3,0.3333333333333333
3,1590000,0.795,1,H1,0.28774471111926947,3,0.3333333333333333
3,1590000,0.795,2,H2,0.5122552888807306,3,0.3333333333333333
3,1600000,0.8,0,Scr,0.2,3,0.3333333333333333
3,1600000,0.8,1,H1,0.28027588023430927,3,0.3333333333333333
3,1600000,0.8,2,H2,0.5197241197656908,3,0.3333333333333333
3,1610000,0.805,0,Scr,0.2,3,0.3333333333333333
3,1610000,0.805,1,H1,0.2805602538811219,3,0.3333333333333333
3,1610000,0.805,2,H2,0.5194397461188781,3,0.3333333333333333
3,1620000,0.81,0,Scr,0.2,3,0.3333333333333333
3,1620000,0.81,1,H1,0.2833612245016462,3,0.3333333333333333
3,1620000,0.81,2,H2,0.5166387754983538,3,0.3333333333333333
3,1630000,0.815,0,Scr,0.2,3,0.3333333333333333
3,1630000,0.815,1,H1,0.2810138238331327,3,0.3333333333333333
3,1630000,0.815,2,H2,0.5189861761668673,3,0.3333333333333333
3,1640000,0.82,0,Scr,0.2,3,0.3333333333333333
3,1640000,0.82,1,H1,0.2831951823476755,3,0.3333333333333333
3,1640000,0.82,2,H2,0.5168048176523246,3,0.3333333333333333
3,1650000,0.825,0,Scr,0.2,3,0.3333333333333333
3,1650000,0.825,1,H1,0.28045863034255863,3,0.3333333333333333
3,1650000,0.825,2,H2,0.5195413696574414,3,0.3333333333333333
3,1660000,0.83,0,Scr,0.2,3,0.3333333333333333
3,1660000,0.83,1,H1,0.28361051180804736,3,0.3333333333333333
3,1660000,0.83,2,H2,0.5163894881919527,3,0.3333333333333333
3,1670000,0.835,0,Scr,0.2,3,0.3333333333333333
3,1670000,0.835,1,H1,0.28581447154283873,3,0.3333333333333333
3,1670000,0.835,2,H2,0.5141855284571614,3,0.3333333333333333
3,1680000,0.84,0,Scr,0.2,3,0.3333333333333333
3,1680000,0.84,1,H1,0.2792352713443101,3,0.3333333333333333
3,1680000,0.84,2,H2,0.5207647286556899,3,0.3333333333333333
3,1690000,0.845,0,Scr,0.2,3,0.3333333333333333
3,1690000,0.845,1,H1,0.2864375390164389,3,0.3333333333333333
3,1690000,0.845,2,H2,0.5135624609835611,3,0.3333333333333333
3,1700000,0.85,0,Scr,0.2,3,0.3333333333333333
3,1700000,0.85,1,H1,0.28078358616173743,3,0.3333333333333333
3,1700000,0.85,2,H2,0.5192164138382627,3,0.3333333333333333
3,1710000,0.855,0,Scr,0.2,3,0.3333333333333333
3,1710000,0.855,1,H1,0.27947979273435153,3,0.3333333333333333
3,1710000,0.855,2,H2,0.5205202072656485,3,0.3333333333333333
3,1720000,0.86,0,Scr,0.2,3,0.3333333333333333
3,1720000,0.86,1,H1,0.28146763083430987,3,0.3333333333333333
3,1720000,0.86,2,H2,0.5185323691656901,3,0.3333333333333333
3,1730000,0.865,0,Scr,0.2,3,0.3333333333333333
3,1730000,0.865,1,H1,0.2784341971789481,3,0.3333333333333333
3,1730000,0.865,2,H2,0.521565802821052,3,0.3333333333333333
3,1740000,0.87,0,Scr,0.2,3,0.3333333333333333
3,1740000,0.87,1,H1,0.2846016912465007,3,0.3333333333333333
3,1740000,0.87,2,H2,0.5153983087534993,3,0.3333333333333333
3,1750000,0.875,0,Scr,0.2,3,0.3333333333333333
3,1750000,0.875,1,H1,0.27829784345228664,3,0.3333333333333333
3,1750000,0.875,2,H2,0.5217021565477133,3,0.3333333333333333
3,1760000,0.88,0,Scr,0.2,3,0.3333333333333333
3,1760000,0.88,1,H1,0.28094444665141965,3,0.3333333333333333
3,1760000,0.88,2,H2,0.5190555533485804,3,0.3333333333333333
3,1770000,0.885,0,Scr,0.2,3,0.3333333333333333
3,1770000,0.885,1,H1,0.28753726975383026,3,0.3333333333333333
3,1770000,0.885,2,H2,0.5124627302461698,3,0.3333333333333333
